Time	2uM	[G-act] (0)	[G-act] (t)
5435.01	1.84023E-06	0.000002	1.59767E-07
5445.02	1.84047E-06	0.000002	1.59529E-07
5455	1.83717E-06	0.000002	1.62828E-07
5465.02	1.83366E-06	0.000002	1.66342E-07
5475.02	1.84062E-06	0.000002	1.59378E-07
5485.01	1.8447E-06	0.000002	1.55299E-07
5495.02	1.8377E-06	0.000002	1.62295E-07
5505.01	1.83577E-06	0.000002	1.64227E-07
5515.02	1.83797E-06	0.000002	1.62026E-07
5525.02	1.84681E-06	0.000002	1.53189E-07
5535.01	1.84579E-06	0.000002	1.54206E-07
5545.01	1.84718E-06	0.000002	1.52817E-07
5555.02	1.84622E-06	0.000002	1.53783E-07
5565.02	1.86502E-06	0.000002	1.34985E-07
5575.01	1.8401E-06	0.000002	1.59905E-07
5585.02	1.85512E-06	0.000002	1.4488E-07
5595.01	1.85213E-06	0.000002	1.4787E-07
5605.02	1.85277E-06	0.000002	1.47227E-07
5615.01	1.85145E-06	0.000002	1.48546E-07
5625.01	1.84971E-06	0.000002	1.50291E-07
5635.02	1.84996E-06	0.000002	1.50045E-07
5645.02	1.84903E-06	0.000002	1.50969E-07
5655.02	1.8547E-06	0.000002	1.45304E-07
5665.02	1.85144E-06	0.000002	1.48559E-07
5675.02	1.85251E-06	0.000002	1.47487E-07
5685.02	1.84531E-06	0.000002	1.54688E-07
5695.02	1.85823E-06	0.000002	1.41775E-07
5705.02	1.8644E-06	0.000002	1.35604E-07
5715.02	1.85588E-06	0.000002	1.44125E-07
5725.01	1.84602E-06	0.000002	1.53979E-07
5735.01	1.85472E-06	0.000002	1.4528E-07
5745.01	1.86652E-06	0.000002	1.33478E-07
5755.02	1.86006E-06	0.000002	1.39935E-07
5765.02	1.8619E-06	0.000002	1.38096E-07
5775.01	1.85746E-06	0.000002	1.42541E-07
5785.01	1.85331E-06	0.000002	1.46685E-07
5795.02	1.85346E-06	0.000002	1.46544E-07
5805.01	1.86152E-06	0.000002	1.38483E-07
5815.02	1.85877E-06	0.000002	1.41233E-07
5825.02	1.85636E-06	0.000002	1.43637E-07
5835.02	1.86059E-06	0.000002	1.39406E-07
5845.02	1.85881E-06	0.000002	1.41193E-07
5855.01	1.85473E-06	0.000002	1.45275E-07
5865.02	1.86842E-06	0.000002	1.31579E-07
5875.01	1.85663E-06	0.000002	1.43372E-07
5885.01	1.85799E-06	0.000002	1.42007E-07
5895.02	1.85834E-06	0.000002	1.41665E-07
5905.02	1.85779E-06	0.000002	1.4221E-07
5915.02	1.8602E-06	0.000002	1.39799E-07
5925.01	1.86161E-06	0.000002	1.38389E-07
5935.02	1.86463E-06	0.000002	1.3537E-07
5945.01	1.86583E-06	0.000002	1.34169E-07
5955.02	1.86119E-06	0.000002	1.38807E-07
5965.02	1.86341E-06	0.000002	1.3659E-07
5975.02	1.85464E-06	0.000002	1.45362E-07
5985.02	1.86687E-06	0.000002	1.33127E-07
5995.01	1.86271E-06	0.000002	1.37285E-07
6005.02	1.86692E-06	0.000002	1.33083E-07
6015.02	1.86966E-06	0.000002	1.30336E-07
6025.01	1.87228E-06	0.000002	1.27719E-07
6035.02	1.87032E-06	0.000002	1.29682E-07
6045.01	1.86029E-06	0.000002	1.39714E-07
6055.01	1.85782E-06	0.000002	1.42185E-07
6065.01	1.86086E-06	0.000002	1.39144E-07
6075.01	1.87577E-06	0.000002	1.24233E-07
6085.02	1.86632E-06	0.000002	1.33679E-07
6095.02	1.87028E-06	0.000002	1.29716E-07
6105.02	1.86798E-06	0.000002	1.32015E-07
6115.02	1.87249E-06	0.000002	1.27512E-07
6125.01	1.86772E-06	0.000002	1.32285E-07
6135.02	1.86242E-06	0.000002	1.37581E-07
6145.02	1.87247E-06	0.000002	1.27532E-07
6155.01	1.86793E-06	0.000002	1.32073E-07
6165.02	1.86887E-06	0.000002	1.31131E-07
6175.02	1.87781E-06	0.000002	1.22191E-07
6185.01	1.86836E-06	0.000002	1.31642E-07
6195.02	1.87544E-06	0.000002	1.24559E-07
6205.01	1.87369E-06	0.000002	1.2631E-07
6215.02	1.86626E-06	0.000002	1.3374E-07
6225.02	1.87147E-06	0.000002	1.28527E-07
6235.02	1.86964E-06	0.000002	1.3036E-07
6245.02	1.85755E-06	0.000002	1.42447E-07
6255.02	1.87298E-06	0.000002	1.27021E-07
6265.01	1.87064E-06	0.000002	1.29357E-07
6275.02	1.87277E-06	0.000002	1.27228E-07
6285.01	1.87238E-06	0.000002	1.2762E-07
6295.01	1.87698E-06	0.000002	1.23021E-07
6305.02	1.8695E-06	0.000002	1.305E-07
6315.01	1.88299E-06	0.000002	1.17014E-07
6325.02	1.87139E-06	0.000002	1.28608E-07
6335.01	1.86975E-06	0.000002	1.30246E-07
6345.02	1.86301E-06	0.000002	1.36991E-07
6355.02	1.86914E-06	0.000002	1.30863E-07
6365.02	1.87274E-06	0.000002	1.27258E-07
6375.01	1.87359E-06	0.000002	1.26408E-07
6385.02	1.87245E-06	0.000002	1.27549E-07
6395.01	1.87349E-06	0.000002	1.26507E-07
6405.02	1.87276E-06	0.000002	1.27244E-07
6415.02	1.8829E-06	0.000002	1.17102E-07
6425.01	1.86711E-06	0.000002	1.32887E-07
6435.02	1.87787E-06	0.000002	1.2213E-07
6445.01	1.87412E-06	0.000002	1.2588E-07
6455.01	1.88113E-06	0.000002	1.18869E-07
6465.02	1.8761E-06	0.000002	1.23902E-07
6475.01	1.87612E-06	0.000002	1.23877E-07
6485.02	1.86685E-06	0.000002	1.33153E-07
6495.02	1.87632E-06	0.000002	1.23675E-07
6505.01	1.88003E-06	0.000002	1.19974E-07
6515.02	1.87717E-06	0.000002	1.22829E-07
6525.03	1.88489E-06	0.000002	1.15107E-07
6535.02	1.87563E-06	0.000002	1.24366E-07
6545.01	1.87915E-06	0.000002	1.20852E-07
6555.02	1.87453E-06	0.000002	1.2547E-07
6565.01	1.87851E-06	0.000002	1.21494E-07
6575.01	1.87619E-06	0.000002	1.23815E-07
6585.01	1.86079E-06	0.000002	1.39206E-07
6595.01	1.87968E-06	0.000002	1.20318E-07
6605.01	1.87258E-06	0.000002	1.27416E-07
6615.01	1.88278E-06	0.000002	1.17217E-07
6625.02	1.88284E-06	0.000002	1.17163E-07
6635.02	1.88143E-06	0.000002	1.18574E-07
6645.02	1.87958E-06	0.000002	1.20421E-07
6655.01	1.87928E-06	0.000002	1.2072E-07
6665	1.88227E-06	0.000002	1.17728E-07
6675.02	1.87773E-06	0.000002	1.22273E-07
6685.01	1.88246E-06	0.000002	1.1754E-07
6695.02	1.87671E-06	0.000002	1.23285E-07
6705.01	1.89186E-06	0.000002	1.08145E-07
6715.02	1.87899E-06	0.000002	1.21007E-07
6725.01	1.88049E-06	0.000002	1.19513E-07
6735.01	1.87674E-06	0.000002	1.23256E-07
6745.01	1.88424E-06	0.000002	1.15758E-07
6755.02	1.87955E-06	0.000002	1.20448E-07
6765.01	1.87917E-06	0.000002	1.20827E-07
6775.01	1.87714E-06	0.000002	1.22857E-07
6785.01	1.88004E-06	0.000002	1.19965E-07
6795.01	1.87943E-06	0.000002	1.20565E-07
6805.01	1.88277E-06	0.000002	1.17228E-07
6815.01	1.88149E-06	0.000002	1.18508E-07
6825.01	1.88355E-06	0.000002	1.16452E-07
6835.01	1.88301E-06	0.000002	1.16992E-07
6845.02	1.88017E-06	0.000002	1.19827E-07
6855.01	1.89347E-06	0.000002	1.06528E-07
6865.01	1.87684E-06	0.000002	1.23165E-07
6875.01	1.888E-06	0.000002	1.12E-07
6885.02	1.88592E-06	0.000002	1.14076E-07
6895.02	1.87593E-06	0.000002	1.24075E-07
6905.02	1.88629E-06	0.000002	1.13709E-07
6915	1.8891E-06	0.000002	1.10899E-07
6925.02	1.88348E-06	0.000002	1.16519E-07
6935.01	1.87571E-06	0.000002	1.2429E-07
6945.02	1.88418E-06	0.000002	1.15823E-07
6955.02	1.88492E-06	0.000002	1.15083E-07
6965.01	1.88746E-06	0.000002	1.12535E-07
6975.01	1.89194E-06	0.000002	1.08064E-07
6985.01	1.88841E-06	0.000002	1.11588E-07
6995.02	1.88283E-06	0.000002	1.17173E-07
7005.02	1.88062E-06	0.000002	1.19376E-07
7015.02	1.86826E-06	0.000002	1.31743E-07
7025.01	1.88053E-06	0.000002	1.19474E-07
7035.01	1.88599E-06	0.000002	1.14006E-07
7045.02	1.87934E-06	0.000002	1.2066E-07
7055.02	1.8893E-06	0.000002	1.10702E-07
7065.02	1.88362E-06	0.000002	1.16376E-07
7075.02	1.87235E-06	0.000002	1.27653E-07
7085.01	1.87461E-06	0.000002	1.25394E-07
7095.02	1.87719E-06	0.000002	1.2281E-07
7105	1.8903E-06	0.000002	1.09701E-07
7115.02	1.88064E-06	0.000002	1.19362E-07
7125.02	1.88924E-06	0.000002	1.10763E-07
7135.01	1.89444E-06	0.000002	1.05556E-07
7145.01	1.87394E-06	0.000002	1.2606E-07
7155.02	1.87935E-06	0.000002	1.2065E-07
7165.02	1.88698E-06	0.000002	1.1302E-07
7175.01	1.88943E-06	0.000002	1.10574E-07
7185.01	1.88502E-06	0.000002	1.14977E-07
7195.01	1.8898E-06	0.000002	1.10201E-07
7205.01	1.88704E-06	0.000002	1.12961E-07
7215.01	1.89009E-06	0.000002	1.09913E-07
7225.02	1.88027E-06	0.000002	1.19726E-07
7235.01	1.88633E-06	0.000002	1.13672E-07
7245.01	1.88936E-06	0.000002	1.10645E-07
7255.02	1.88674E-06	0.000002	1.13261E-07
7265.01	1.88452E-06	0.000002	1.15481E-07
7275.02	1.8913E-06	0.000002	1.087E-07
7285.01	1.8858E-06	0.000002	1.14203E-07
7295.02	1.89197E-06	0.000002	1.08029E-07
7305.01	1.89526E-06	0.000002	1.04742E-07
7315.02	1.89417E-06	0.000002	1.05826E-07
7325.02	1.88277E-06	0.000002	1.17231E-07
7335.02	1.88627E-06	0.000002	1.13733E-07
7345.02	1.88989E-06	0.000002	1.10112E-07
7355.02	1.89744E-06	0.000002	1.02561E-07
7365.02	1.88204E-06	0.000002	1.17958E-07
7375.02	1.88778E-06	0.000002	1.12219E-07
7385.01	1.88521E-06	0.000002	1.14789E-07
7395.02	1.88471E-06	0.000002	1.15291E-07
7405.01	1.89755E-06	0.000002	1.02451E-07
7415.01	1.87552E-06	0.000002	1.24477E-07
7425.01	1.88272E-06	0.000002	1.17276E-07
7435.02	1.88775E-06	0.000002	1.12246E-07
7445.01	1.88777E-06	0.000002	1.1223E-07
7455.02	1.87649E-06	0.000002	1.23511E-07
7465.02	1.88271E-06	0.000002	1.17288E-07
7475.01	1.88049E-06	0.000002	1.19513E-07
7485.02	1.88432E-06	0.000002	1.15681E-07
7495.01	1.88559E-06	0.000002	1.14408E-07
7505.02	1.88896E-06	0.000002	1.11041E-07
7515.01	1.88585E-06	0.000002	1.14148E-07
7525.02	1.88225E-06	0.000002	1.17749E-07
7535.01	1.89369E-06	0.000002	1.06306E-07
7545.02	1.88269E-06	0.000002	1.17313E-07
7555.01	1.88461E-06	0.000002	1.15391E-07
7565.01	1.89149E-06	0.000002	1.08515E-07
7575.02	1.87913E-06	0.000002	1.20873E-07
7585.02	1.89049E-06	0.000002	1.09513E-07
7595.01	1.89395E-06	0.000002	1.06049E-07
7605.02	1.88096E-06	0.000002	1.19036E-07
7615.02	0.0000019	0.000002	1E-07
7625.02	1.88763E-06	0.000002	1.12368E-07
7635.02	1.88872E-06	0.000002	1.11275E-07
7645.02	1.88866E-06	0.000002	1.11335E-07
7655.01	1.88341E-06	0.000002	1.16585E-07
7665.01	1.89105E-06	0.000002	1.08954E-07
7675.01	1.89219E-06	0.000002	1.07809E-07
7685.02	1.89159E-06	0.000002	1.08406E-07
7695.01	1.88457E-06	0.000002	1.15433E-07
7705.02	1.87631E-06	0.000002	1.23688E-07
7715.01	1.88674E-06	0.000002	1.13257E-07
7725.02	1.89059E-06	0.000002	1.09406E-07
7735.01	1.88917E-06	0.000002	1.10834E-07
7745.02	1.88217E-06	0.000002	1.17834E-07
7755.02	1.87948E-06	0.000002	1.20516E-07
7765.02	1.88877E-06	0.000002	1.11229E-07
7775.02	1.88251E-06	0.000002	1.17486E-07
7785.02	1.88933E-06	0.000002	1.10667E-07
7795.02	1.88252E-06	0.000002	1.17485E-07
7805.02	1.88918E-06	0.000002	1.10821E-07
7815.01	1.87823E-06	0.000002	1.21768E-07
7825.01	1.88053E-06	0.000002	1.19471E-07
7835.02	1.88432E-06	0.000002	1.15684E-07
7845.01	1.88154E-06	0.000002	1.18461E-07
7855.01	1.87849E-06	0.000002	1.21508E-07
7865.02	1.88005E-06	0.000002	1.19951E-07
7875.02	1.88341E-06	0.000002	1.16585E-07
7885.02	1.88291E-06	0.000002	1.17088E-07
7895.02	1.87642E-06	0.000002	1.23584E-07
7905.01	1.87931E-06	0.000002	1.20691E-07
7915.01	1.87656E-06	0.000002	1.2344E-07
7925.02	1.88147E-06	0.000002	1.18534E-07
7935.02	1.89466E-06	0.000002	1.05339E-07
7945.01	1.87501E-06	0.000002	1.2499E-07
7955.02	1.88553E-06	0.000002	1.14472E-07
7965.03	1.88303E-06	0.000002	1.16969E-07
7975.01	1.87759E-06	0.000002	1.22414E-07
7985.02	1.88457E-06	0.000002	1.15435E-07
7995.01	1.88406E-06	0.000002	1.15938E-07
8005.02	1.88668E-06	0.000002	1.13325E-07
8015.02	1.87785E-06	0.000002	1.22151E-07
8025.01	1.88871E-06	0.000002	1.11289E-07
8035.01	1.88598E-06	0.000002	1.14017E-07
8045.01	1.87517E-06	0.000002	1.24833E-07
8055.02	1.88195E-06	0.000002	1.18048E-07
8065.01	1.88188E-06	0.000002	1.18121E-07
8075.02	1.89027E-06	0.000002	1.09727E-07
8085.01	1.89532E-06	0.000002	1.0468E-07
8095.01	1.87394E-06	0.000002	1.26063E-07
8105.02	1.88241E-06	0.000002	1.1759E-07
8115.02	1.88152E-06	0.000002	1.18482E-07
8125.01	1.88973E-06	0.000002	1.10275E-07
8135.01	1.87509E-06	0.000002	1.24912E-07
8145.03	1.88194E-06	0.000002	1.18062E-07
8155.01	1.88007E-06	0.000002	1.19926E-07
8165.01	1.88133E-06	0.000002	1.18667E-07
8175.02	1.87702E-06	0.000002	1.22976E-07
8185.01	1.876E-06	0.000002	1.23996E-07
8195.02	1.88332E-06	0.000002	1.1668E-07
8205.02	1.88206E-06	0.000002	1.17943E-07
8215.01	1.89047E-06	0.000002	1.09533E-07
8225.02	1.88772E-06	0.000002	1.12284E-07
8235.01	1.88239E-06	0.000002	1.17611E-07
8245.02	1.87951E-06	0.000002	1.20488E-07
8255.02	1.86906E-06	0.000002	1.30944E-07
8265.01	1.8845E-06	0.000002	1.155E-07
8275.01	1.8774E-06	0.000002	1.22603E-07
8285.01	1.88376E-06	0.000002	1.16238E-07
8295.01	1.88229E-06	0.000002	1.17709E-07
8305.01	1.87338E-06	0.000002	1.26617E-07
8315.02	1.87802E-06	0.000002	1.21977E-07
8325.02	1.87864E-06	0.000002	1.21364E-07
8335.02	1.88758E-06	0.000002	1.12418E-07
8345.02	1.8848E-06	0.000002	1.152E-07
8355.02	1.8815E-06	0.000002	1.18502E-07
8365.01	1.86702E-06	0.000002	1.3298E-07
8375.01	1.89639E-06	0.000002	1.03615E-07
8385.02	1.88961E-06	0.000002	1.10386E-07
8395.02	1.88061E-06	0.000002	1.19392E-07
8405.02	1.86337E-06	0.000002	1.36635E-07
8415.02	1.87858E-06	0.000002	1.21423E-07
8425.01	1.8668E-06	0.000002	1.33198E-07
8435.01	1.87676E-06	0.000002	1.23244E-07
8445.01	1.87382E-06	0.000002	1.2618E-07
8455.02	1.87124E-06	0.000002	1.28758E-07
8465.02	1.87074E-06	0.000002	1.29258E-07
8475.02	1.87571E-06	0.000002	1.2429E-07
8485.01	1.8827E-06	0.000002	1.17296E-07
8495.01	1.87733E-06	0.000002	1.22668E-07
8505.02	1.87269E-06	0.000002	1.27312E-07
8515.01	1.87016E-06	0.000002	1.29837E-07
8525.01	1.88005E-06	0.000002	1.19952E-07
8535.01	1.88008E-06	0.000002	1.19918E-07
8545.02	1.88592E-06	0.000002	1.14082E-07
8555.02	1.88173E-06	0.000002	1.18266E-07
8565.01	1.88424E-06	0.000002	1.15761E-07
8575.02	1.87996E-06	0.000002	1.20042E-07
8585.01	1.88954E-06	0.000002	1.10462E-07
8595.02	1.87979E-06	0.000002	1.20212E-07
8605.02	1.88419E-06	0.000002	1.15813E-07
8615.02	1.87965E-06	0.000002	1.20352E-07
8625.02	1.87906E-06	0.000002	1.20938E-07
8635.02	1.88096E-06	0.000002	1.19037E-07
8645.01	1.88216E-06	0.000002	1.17842E-07
8655.01	1.87614E-06	0.000002	1.23855E-07
8665.01	1.87886E-06	0.000002	1.21143E-07
8675.01	1.88385E-06	0.000002	1.1615E-07
8685.01	1.87497E-06	0.000002	1.25025E-07
8695.02	1.87175E-06	0.000002	1.28247E-07
8705.01	1.86251E-06	0.000002	1.37491E-07
8715.02	1.88625E-06	0.000002	1.13752E-07
8725.01	1.86998E-06	0.000002	1.3002E-07
8735.01	1.87842E-06	0.000002	1.21579E-07
8745.01	1.87408E-06	0.000002	1.25922E-07
8755.01	1.86553E-06	0.000002	1.34467E-07
8765.01	1.87574E-06	0.000002	1.24258E-07
8775.01	1.87575E-06	0.000002	1.24254E-07
8785.02	1.866E-06	0.000002	1.34001E-07
8795.01	1.87844E-06	0.000002	1.21562E-07
8805.02	1.87507E-06	0.000002	1.24929E-07
8815.01	1.87361E-06	0.000002	1.26394E-07
8825.01	1.87046E-06	0.000002	1.29544E-07
8835.01	1.87049E-06	0.000002	1.29507E-07
8845.01	1.87282E-06	0.000002	1.27182E-07
8855.03	1.86219E-06	0.000002	1.37813E-07
8865.01	1.87581E-06	0.000002	1.24191E-07
8875.03	1.87478E-06	0.000002	1.25217E-07
8885.01	1.87566E-06	0.000002	1.24338E-07
8895.01	1.86686E-06	0.000002	1.33142E-07
8905.02	1.87506E-06	0.000002	1.2494E-07
8915.01	1.87986E-06	0.000002	1.20141E-07
8925.02	1.87675E-06	0.000002	1.23254E-07
8935.01	1.87119E-06	0.000002	1.28812E-07
8945.02	1.86754E-06	0.000002	1.32458E-07
8955.02	1.88298E-06	0.000002	1.17023E-07
8965.02	1.88187E-06	0.000002	1.18135E-07
8975.02	1.8699E-06	0.000002	1.30099E-07
8985.02	1.87533E-06	0.000002	1.24668E-07
8995.02	1.86429E-06	0.000002	1.35706E-07
9005.01	1.86301E-06	0.000002	1.36992E-07
