Time (s)	[F-actin] M	[G-act]	[SPIN90]	[G-act] (t)	[Arp2/3]
1245.02	2.88358E-06	0.000003	0.000005	1.16418E-07	0.000000025
1255.02	2.89189E-06	0.000003	0.000005	1.08108E-07	0.000000025
1265.01	2.88054E-06	0.000003	0.000005	1.19465E-07	0.000000025
1275.02	2.88128E-06	0.000003	0.000005	1.18725E-07	0.000000025
1285.01	2.89072E-06	0.000003	0.000005	1.09284E-07	0.000000025
1295.02	0.0000029	0.000003	0.000005	1E-07	0.000000025
1305.01	2.87449E-06	0.000003	0.000005	1.25511E-07	0.000000025
1315.02	2.89172E-06	0.000003	0.000005	1.08281E-07	0.000000025
1325.01	2.87815E-06	0.000003	0.000005	1.21852E-07	0.000000025
1335.02	2.88608E-06	0.000003	0.000005	1.13917E-07	0.000000025
1345.01	2.88105E-06	0.000003	0.000005	1.1895E-07	0.000000025
1355.02	2.88027E-06	0.000003	0.000005	1.19734E-07	0.000000025
1365.02	2.87387E-06	0.000003	0.000005	1.2613E-07	0.000000025
1375.01	2.86967E-06	0.000003	0.000005	1.3033E-07	0.000000025
1385.02	2.89679E-06	0.000003	0.000005	1.03214E-07	0.000000025
1395.03	2.86355E-06	0.000003	0.000005	1.36446E-07	0.000000025
1405.01	2.88529E-06	0.000003	0.000005	1.14709E-07	0.000000025
1415.01	2.88034E-06	0.000003	0.000005	1.19659E-07	0.000000025
1425.01	2.86939E-06	0.000003	0.000005	1.30606E-07	0.000000025
1435.01	2.86722E-06	0.000003	0.000005	1.32778E-07	0.000000025
1445.01	2.88596E-06	0.000003	0.000005	1.14038E-07	0.000000025
1455.02	2.87907E-06	0.000003	0.000005	1.2093E-07	0.000000025
1465.01	2.87299E-06	0.000003	0.000005	1.27012E-07	0.000000025
1475.02	2.87797E-06	0.000003	0.000005	1.22026E-07	0.000000025
1485.03	2.88772E-06	0.000003	0.000005	1.12279E-07	0.000000025
1495.02	2.87577E-06	0.000003	0.000005	1.2423E-07	0.000000025
1505.01	2.87783E-06	0.000003	0.000005	1.22167E-07	0.000000025
1515.02	2.88086E-06	0.000003	0.000005	1.19136E-07	0.000000025
